user_id,price,converted
220,19.99,0
221,19.99,0
222,19.99,0
223,19.99,0
224,19.99,0
225,19.99,0
226,19.99,1
227,19.99,0
228,19.99,0
229,19.99,0
230,19.99,0
231,19.99,0
232,19.99,0
233,19.99,0
234,19.99,0
235,19.99,0
236,19.99,0
237,19.99,0
238,19.99,0
239,19.99,0
240,19.99,1
241,19.99,1
242,19.99,1
243,19.99,0
244,19.99,0
245,19.99,1
246,19.99,0
247,19.99,1
248,19.99,1
249,19.99,0
250,19.99,0
251,19.99,0
252,19.99,0
253,19.99,0
254,19.99,0
255,19.99,0
256,19.99,1
257,19.99,0
258,19.99,0
259,19.99,0
260,19.99,0
261,19.99,1
262,19.99,0
263,19.99,0
264,19.99,0
265,19.99,0
266,19.99,0
267,19.99,0
268,19.99,0
269,19.99,0
270,19.99,0
271,19.99,0
272,19.99,0
273,19.99,1
274,19.99,0
275,19.99,0
276,19.99,0
277,19.99,0
278,19.99,0
279,19.99,0
280,19.99,0
281,19.99,0
282,19.99,0
283,19.99,0
284,19.99,0
285,19.99,0
286,19.99,0
287,19.99,0
288,19.99,0
289,19.99,0
290,19.99,0
291,19.99,0
292,19.99,0
293,19.99,0
294,19.99,0
295,19.99,0
296,19.99,0
297,19.99,0
298,19.99,0
299,19.99,0
300,19.99,0
301,19.99,0
302,19.99,0
303,19.99,0
304,19.99,0
305,19.99,1
306,19.99,0
307,19.99,0
308,19.99,0
309,19.99,0
310,19.99,0
311,19.99,0
312,19.99,0
313,19.99,1
314,19.99,0
315,19.99,0
316,19.99,0
317,19.99,0
318,19.99,0
319,19.99,0
320,19.99,0
321,19.99,0
322,19.99,0
323,19.99,0
324,19.99,1
325,19.99,0
326,19.99,0
327,19.99,0
328,19.99,0
329,19.99,0
330,19.99,0
331,19.99,0
332,19.99,0
333,19.99,0
334,19.99,0
335,19.99,0
336,19.99,0
337,19.99,0
338,19.99,0
339,19.99,0
340,19.99,0
341,19.99,0
342,19.99,0
343,19.99,0
344,19.99,0
345,19.99,0
346,19.99,0
347,19.99,0
348,19.99,0
349,19.99,0
350,19.99,0
351,19.99,0
352,19.99,0
353,19.99,0
354,19.99,0
355,19.99,0
356,19.99,0
357,19.99,0
358,19.99,1
359,19.99,0
360,19.99,0
361,19.99,0
362,19.99,0
363,19.99,0
364,19.99,1
365,19.99,0
366,19.99,1
367,19.99,1
368,19.99,0
369,19.99,0
370,19.99,0
371,19.99,0
372,19.99,0
373,19.99,0
374,19.99,0
375,19.99,0
376,19.99,0
377,19.99,0
378,19.99,0
379,19.99,0
380,19.99,0
381,19.99,0
382,19.99,0
383,19.99,0
384,19.99,0
385,19.99,0
386,19.99,0
387,19.99,0
388,19.99,0
389,19.99,0
390,19.99,1
391,19.99,0
392,19.99,0
393,19.99,0
394,19.99,0
395,19.99,1
396,19.99,0
397,19.99,0
398,19.99,0
399,19.99,0
400,19.99,0
401,19.99,1
402,19.99,0
403,19.99,0
404,19.99,0
405,19.99,0
406,19.99,0
407,19.99,0
408,19.99,1
409,19.99,0
410,19.99,0
411,19.99,1
412,19.99,1
413,19.99,0
414,19.99,0
415,19.99,0
416,19.99,0
417,19.99,0
418,19.99,0
419,19.99,0
420,19.99,0
421,19.99,0
422,19.99,0
423,19.99,0
424,19.99,0
425,19.99,0
426,19.99,0
427,19.99,0
428,19.99,0
429,19.99,0
430,19.99,0
431,19.99,0
432,19.99,0
433,19.99,0
434,19.99,0
435,19.99,0
436,19.99,0
437,19.99,0
438,19.99,0
439,19.99,0
440,19.99,0
441,19.99,1
442,19.99,0
443,19.99,0
444,19.99,0
445,19.99,1
446,19.99,1
447,19.99,0
448,19.99,0
449,19.99,0
450,19.99,0
451,19.99,0
452,19.99,0
453,19.99,1
454,19.99,0
455,19.99,0
456,19.99,0
457,19.99,0
458,19.99,0
459,19.99,0
460,19.99,0
461,19.99,0
462,19.99,0
463,19.99,0
464,19.99,1
465,19.99,0
466,19.99,0
467,19.99,0
468,19.99,0
469,19.99,1
470,19.99,0
471,19.99,1
472,19.99,0
473,19.99,0
474,19.99,0
475,19.99,1
476,19.99,0
477,19.99,0
478,19.99,1
479,19.99,0
480,19.99,0
481,19.99,0
482,19.99,0
483,19.99,0
484,19.99,0
485,19.99,1
486,19.99,0
487,19.99,0
488,19.99,1
489,19.99,0
490,19.99,0
491,19.99,0
492,19.99,0
493,19.99,0
494,19.99,0
495,19.99,0
496,19.99,0
497,19.99,0
498,19.99,1
499,19.99,1
500,19.99,0
501,19.99,0
502,19.99,0
503,19.99,0
504,19.99,0
505,19.99,0
506,19.99,1
507,19.99,0
508,19.99,1
509,19.99,0
510,19.99,0
511,19.99,0
512,19.99,1
513,19.99,0
514,19.99,0
515,19.99,0
516,19.99,0
517,19.99,0
518,19.99,1
519,19.99,0
520,19.99,0
521,19.99,0
522,19.99,1
523,19.99,0
524,19.99,0
525,19.99,0
526,19.99,0
527,19.99,0
528,19.99,0
529,19.99,0
530,19.99,0
531,19.99,1
532,19.99,1
533,19.99,0
534,19.99,0
535,19.99,1
536,19.99,0
537,19.99,0
538,19.99,0
539,19.99,0
540,19.99,1
541,19.99,0
542,19.99,0
543,19.99,0
544,19.99,0
545,19.99,0
546,19.99,0
547,19.99,0
548,19.99,0
549,19.99,0
550,19.99,0
551,19.99,0
552,19.99,0
553,19.99,0
554,19.99,0
555,19.99,0
556,19.99,0
557,19.99,0
558,19.99,0
559,19.99,0
560,19.99,0
561,19.99,0
562,19.99,0
563,19.99,0
564,19.99,0
565,19.99,0
566,19.99,0
567,19.99,0
568,19.99,1
569,19.99,0
570,19.99,0
571,19.99,0
572,19.99,0
573,19.99,0
574,19.99,0
575,19.99,1
576,19.99,0
577,19.99,1
578,19.99,0
579,19.99,0
580,19.99,0
581,19.99,1
582,19.99,0
583,19.99,0
584,19.99,0
585,19.99,0
586,19.99,0
587,19.99,0
588,19.99,0
589,19.99,0
590,19.99,0
591,19.99,0
592,19.99,0
593,19.99,0
594,19.99,0
595,19.99,0
596,19.99,0
597,19.99,0
598,19.99,0
599,19.99,0
600,19.99,0
601,19.99,0
602,19.99,0
603,19.99,0
604,19.99,0
605,19.99,0
606,19.99,0
607,19.99,0
608,19.99,0
609,19.99,0
610,19.99,0
611,19.99,0
612,19.99,0
613,19.99,0
614,19.99,0
615,19.99,1
616,19.99,0
617,19.99,0
618,19.99,0
619,19.99,0
620,19.99,0
621,19.99,0
622,19.99,0
623,19.99,0
624,19.99,0
625,19.99,0
626,19.99,0
627,19.99,0
628,19.99,0
629,19.99,0
630,19.99,0
631,19.99,0
632,19.99,0
633,19.99,0
634,19.99,0
635,19.99,0
636,19.99,0
637,19.99,0
638,19.99,0
639,19.99,0
640,19.99,0
641,19.99,0
642,19.99,0
643,19.99,0
644,19.99,0
645,19.99,0
646,19.99,0
647,19.99,0
648,19.99,0
649,19.99,0
650,19.99,0
651,19.99,0
652,19.99,0
653,19.99,0
654,19.99,0
655,19.99,0
656,19.99,0
657,19.99,0
658,19.99,0
659,19.99,0
660,19.99,0
661,19.99,1
662,19.99,0
663,19.99,0
664,19.99,0
665,19.99,0
666,19.99,0
667,19.99,0
668,19.99,0
669,19.99,0
670,19.99,0
671,19.99,0
672,19.99,0
673,19.99,0
674,19.99,0
675,19.99,1
676,19.99,0
677,19.99,0
678,19.99,1
679,19.99,0
680,19.99,0
681,19.99,0
682,19.99,0
683,19.99,0
684,19.99,1
685,19.99,0
686,19.99,0
687,19.99,0
688,19.99,0
689,19.99,0
690,19.99,0
691,19.99,0
692,19.99,0
693,19.99,0
694,19.99,0
695,19.99,0
696,19.99,0
697,19.99,0
698,19.99,0
699,19.99,0
700,19.99,0
701,19.99,0
702,19.99,0
703,19.99,0
704,19.99,0
705,19.99,1
706,19.99,0
707,19.99,0
708,19.99,0
709,19.99,0
710,19.99,0
711,19.99,0
712,19.99,0
713,19.99,0
714,19.99,0
715,19.99,1
716,19.99,0
717,19.99,1
718,19.99,0
719,19.99,0
720,19.99,1
721,19.99,0
722,19.99,0
723,19.99,0
724,19.99,0
725,19.99,0
726,19.99,0
727,19.99,0
728,19.99,0
729,19.99,0
730,19.99,0
731,19.99,0
732,19.99,0
733,19.99,0
734,19.99,0
735,19.99,0
736,19.99,0
737,19.99,0
738,19.99,0
739,19.99,0
740,19.99,0
741,19.99,0
742,19.99,0
743,19.99,0
744,19.99,0
745,19.99,0
746,19.99,0
747,19.99,0
748,19.99,1
749,19.99,0
750,19.99,0
751,19.99,1
752,19.99,0
753,19.99,0
754,19.99,0
755,19.99,0
756,19.99,0
757,19.99,0
758,19.99,0
759,19.99,0
760,19.99,0
761,19.99,0
762,19.99,0
763,19.99,0
764,19.99,0
765,19.99,0
766,19.99,0
767,19.99,0
768,19.99,0
769,19.99,0
770,19.99,0
771,19.99,0
772,19.99,0
773,19.99,0
774,19.99,0
775,19.99,0
776,19.99,0
777,19.99,0
778,19.99,0
779,19.99,0
780,19.99,0
781,19.99,0
782,19.99,0
783,19.99,0
784,19.99,0
785,19.99,1
786,19.99,0
787,19.99,0
788,19.99,0
789,19.99,1
790,19.99,0
791,19.99,0
792,19.99,0
793,19.99,0
794,19.99,0
795,19.99,0
796,19.99,1
797,19.99,0
798,19.99,0
799,19.99,1
800,19.99,0
801,19.99,0
802,19.99,0
803,19.99,0
804,19.99,0
805,19.99,0
806,19.99,1
807,19.99,1
808,19.99,0
809,19.99,0
810,19.99,1
811,19.99,0
812,19.99,0
813,19.99,1
814,19.99,0
815,19.99,0
816,19.99,0
817,19.99,0
818,19.99,0
819,19.99,0
820,19.99,0
821,19.99,0
822,19.99,0
823,19.99,0
824,19.99,0
825,19.99,1
826,19.99,0
827,19.99,0
828,19.99,0
829,19.99,0
830,19.99,0
831,19.99,0
832,19.99,0
833,19.99,0
834,19.99,0
835,19.99,0
836,19.99,1
837,19.99,0
838,19.99,0
839,19.99,0
840,19.99,0
841,19.99,0
842,19.99,0
843,19.99,1
844,19.99,0
845,19.99,0
846,19.99,0
847,19.99,1
848,19.99,0
849,19.99,0
850,19.99,0
851,19.99,0
852,19.99,0
853,19.99,0
854,19.99,0
855,19.99,0
856,19.99,0
857,19.99,0
858,19.99,0
859,19.99,0
860,19.99,0
861,19.99,0
862,19.99,0
863,19.99,0
864,19.99,0
865,19.99,0
866,19.99,0
867,19.99,0
868,19.99,0
869,19.99,1
870,19.99,0
871,19.99,0
872,19.99,0
873,19.99,0
874,19.99,0
875,19.99,0
876,19.99,0
877,19.99,0
878,19.99,0
879,19.99,0
880,19.99,0
881,19.99,0
882,19.99,0
883,19.99,0
884,19.99,0
885,19.99,0
886,19.99,0
887,19.99,0
888,19.99,0
889,19.99,0
890,19.99,0
891,19.99,0
892,19.99,0
893,19.99,0
894,19.99,0
895,19.99,0
896,19.99,0
897,19.99,0
898,19.99,0
899,19.99,0
900,19.99,0
901,19.99,0
902,19.99,0
903,19.99,0
904,19.99,0
905,19.99,0
906,19.99,0
907,19.99,0
908,19.99,0
909,19.99,0
910,19.99,0
911,19.99,0
912,19.99,0
913,19.99,0
914,19.99,0
915,19.99,0
916,19.99,0
917,19.99,1
918,19.99,0
919,19.99,0
920,19.99,0
921,19.99,0
922,19.99,0
923,19.99,0
924,19.99,0
925,19.99,0
926,19.99,0
927,19.99,0
928,19.99,0
929,19.99,0
930,19.99,0
931,19.99,0
932,19.99,1
933,19.99,0
934,19.99,0
935,19.99,0
936,19.99,0
937,19.99,1
938,19.99,0
939,19.99,0
940,19.99,0
941,19.99,0
942,19.99,0
943,19.99,0
944,19.99,0
945,19.99,0
946,19.99,0
947,19.99,1
948,19.99,0
949,19.99,0
950,19.99,0
951,19.99,0
952,19.99,0
953,19.99,1
954,19.99,0
955,19.99,0
956,19.99,0
957,19.99,0
958,19.99,0
959,19.99,0
960,19.99,0
961,19.99,0
962,19.99,0
963,19.99,0
964,19.99,0
965,19.99,0
966,19.99,0
967,19.99,0
968,19.99,0
969,19.99,0
970,19.99,0
971,19.99,1
972,19.99,0
973,19.99,0
974,19.99,0
975,19.99,0
976,19.99,0
977,19.99,0
978,19.99,0
979,19.99,0
980,19.99,0
981,19.99,0
982,19.99,0
983,19.99,0
984,19.99,0
985,19.99,0
986,19.99,0
987,19.99,0
988,19.99,0
989,19.99,0
990,19.99,0
991,19.99,0
992,19.99,0
993,19.99,0
994,19.99,0
995,19.99,0
996,19.99,1
997,19.99,0
998,19.99,1
999,19.99,0
1000,19.99,0
1001,19.99,0
1002,19.99,0
1003,19.99,0
1004,19.99,0
1005,19.99,0
1006,19.99,0
1007,19.99,0
1008,19.99,0
1009,19.99,0
1010,19.99,0
1011,19.99,1
1012,19.99,1
1013,19.99,0
1014,19.99,0
1015,19.99,1
1016,19.99,0
1017,19.99,0
1018,19.99,1
1019,19.99,0
1020,19.99,0
1021,19.99,0
1022,19.99,1
1023,19.99,1
1024,19.99,1
1025,19.99,0
1026,19.99,0
1027,19.99,0
1028,19.99,0
1029,19.99,0
1030,19.99,0
1031,19.99,0
1032,19.99,0
1033,19.99,0
1034,19.99,0
1035,19.99,0
1036,19.99,0
1037,19.99,0
1038,19.99,0
1039,19.99,0
1040,19.99,0
1041,19.99,0
1042,19.99,0
1043,19.99,0
1044,19.99,0
1045,19.99,0
1046,19.99,0
1047,19.99,0
1048,19.99,0
1049,19.99,0
1050,19.99,0
1051,19.99,0
1052,19.99,1
1053,19.99,0
1054,19.99,1
1055,19.99,0
1056,19.99,0
1057,19.99,0
1058,19.99,0
1059,19.99,0
1060,19.99,0
1061,19.99,1
1062,19.99,0
1063,19.99,0
1064,19.99,0
1065,19.99,0
1066,19.99,0
1067,19.99,0
1068,19.99,0
1069,19.99,0
1070,19.99,0
1071,19.99,0
1072,19.99,0
1073,19.99,0
1074,19.99,1
1075,19.99,0
1076,19.99,0
1077,19.99,0
1078,19.99,0
1079,19.99,1
1080,19.99,0
1081,19.99,0
1082,19.99,0
1083,19.99,0
1084,19.99,1
1085,19.99,0
1086,19.99,0
1087,19.99,0
1088,19.99,1
1089,19.99,0
1090,19.99,1
1091,19.99,0
1092,19.99,0
1093,19.99,0
1094,19.99,0
1095,19.99,0
1096,19.99,0
1097,19.99,0
1098,19.99,0
1099,19.99,0
1100,19.99,0
1101,19.99,1
1102,19.99,0
1103,19.99,1
1104,19.99,1
1105,19.99,0
1106,19.99,0
1107,19.99,0
1108,19.99,0
1109,19.99,0
1110,19.99,0
1111,19.99,0
1112,19.99,0
1113,19.99,0
1114,19.99,0
1115,19.99,0
1116,19.99,0
1117,19.99,0
1118,19.99,0
1119,19.99,0
1120,19.99,0
1121,19.99,1
1122,19.99,0
1123,19.99,0
1124,19.99,0
1125,19.99,0
1126,19.99,0
1127,19.99,0
1128,19.99,0
1129,19.99,0
1130,19.99,0
1131,19.99,0
1132,19.99,0
1133,19.99,0
1134,19.99,0
1135,19.99,0
1136,19.99,0
1137,19.99,0
1138,19.99,0
1139,19.99,0
1140,19.99,0
1141,19.99,0
1142,19.99,0
1143,19.99,0
1144,19.99,0
1145,19.99,0
1146,19.99,0
1147,19.99,0
1148,19.99,0
1149,19.99,0
1150,19.99,0
1151,19.99,0
1152,19.99,0
1153,19.99,0
1154,19.99,0
1155,19.99,0
1156,19.99,0
1157,19.99,0
1158,19.99,0
1159,19.99,0
1160,19.99,0
1161,19.99,0
1162,19.99,0
1163,19.99,0
1164,19.99,0
1165,19.99,0
1166,19.99,0
1167,19.99,0
1168,19.99,0
1169,19.99,0
1170,19.99,0
1171,19.99,1
1172,19.99,0
1173,19.99,0
1174,19.99,0
1175,19.99,0
1176,19.99,0
1177,19.99,0
1178,19.99,0
1179,19.99,0
1180,19.99,1
1181,19.99,0
1182,19.99,0
1183,19.99,1
1184,19.99,0
1185,19.99,1
1186,19.99,0
1187,19.99,0
1188,19.99,0
1189,19.99,0
1190,19.99,0
1191,19.99,0
1192,19.99,0
1193,19.99,0
1194,19.99,0
1195,19.99,0
1196,19.99,1
1197,19.99,1
1198,19.99,0
1199,19.99,0
1200,19.99,0
1201,19.99,0
1202,19.99,0
1203,19.99,0
1204,19.99,0
1205,19.99,0
1206,19.99,0
1207,19.99,0
1208,19.99,0
1209,19.99,1
1210,19.99,0
1211,19.99,0
1212,19.99,0
1213,19.99,0
1214,19.99,0
1215,19.99,0
1216,19.99,0
1217,19.99,0
1218,19.99,0
1219,19.99,0
1220,19.99,1
1221,19.99,0
1222,19.99,0
1223,19.99,1
1224,19.99,0
1225,19.99,0
1226,19.99,0
1227,19.99,0
1228,19.99,1
1229,19.99,0
1230,19.99,0
1231,19.99,0
1232,19.99,0
1233,19.99,0
1234,19.99,0
1235,19.99,0
1236,19.99,0
1237,19.99,0
1238,19.99,1
1239,19.99,0
1240,19.99,0
1241,19.99,0
1242,19.99,0
1243,19.99,0
1244,19.99,0
1245,19.99,0
1246,19.99,0
1247,19.99,0
1248,19.99,1
1249,19.99,0
1250,19.99,0
1251,19.99,0
1252,19.99,0
1253,19.99,0
1254,19.99,0
1255,19.99,0
1256,19.99,0
1257,19.99,0
1258,19.99,0
1259,19.99,0
1260,19.99,0
1261,19.99,0
1262,19.99,0
1263,19.99,0
1264,19.99,0
1265,19.99,0
1266,19.99,0
1267,19.99,0
1268,19.99,0
1269,19.99,0
1270,19.99,0
1271,19.99,0
1272,19.99,0
1273,19.99,0
1274,19.99,0
1275,19.99,0
1276,19.99,0
1277,19.99,1
1278,19.99,0
1279,19.99,0
1280,19.99,0
1281,19.99,0
1282,19.99,0
1283,19.99,0
1284,19.99,0
1285,19.99,0
1286,19.99,0
1287,19.99,0
1288,19.99,0
1289,19.99,0
1290,19.99,0
1291,19.99,0
1292,19.99,0
1293,19.99,0
1294,19.99,0
1295,19.99,0
1296,19.99,0
1297,19.99,0
1298,19.99,0
1299,19.99,0
1300,19.99,0
1301,19.99,1
1302,19.99,0
1303,19.99,0
1304,19.99,0
1305,19.99,0
1306,19.99,0
1307,19.99,0
1308,19.99,0
1309,19.99,0
1310,19.99,0
1311,19.99,0
1312,19.99,0
1313,19.99,0
1314,19.99,0
1315,19.99,0
1316,19.99,0
1317,19.99,0
1318,19.99,0
1319,19.99,0
1320,19.99,0
1321,19.99,0
1322,19.99,0
1323,19.99,0
1324,19.99,1
1325,19.99,0
1326,19.99,0
1327,19.99,0
1328,19.99,0
1329,19.99,0
1330,19.99,0
1331,19.99,0
1332,19.99,0
1333,19.99,1
1334,19.99,1
1335,19.99,0
1336,19.99,0
1337,19.99,0
1338,19.99,0
1339,19.99,0
1340,19.99,0
1341,19.99,0
1342,19.99,0
1343,19.99,0
1344,19.99,0
1345,19.99,0
1346,19.99,0
1347,19.99,0
1348,19.99,1
1349,19.99,0
1350,19.99,0
1351,19.99,0
1352,19.99,0
1353,19.99,0
1354,19.99,0
1355,19.99,0
1356,19.99,1
1357,19.99,0
1358,19.99,0
1359,19.99,0
1360,19.99,1
1361,19.99,0
1362,19.99,0
1363,19.99,0
1364,19.99,0
1365,19.99,0
1366,19.99,0
1367,19.99,1
1368,19.99,0
1369,19.99,0
1370,19.99,1
1371,19.99,0
1372,19.99,0
1373,19.99,0
1374,19.99,0
1375,19.99,0
1376,19.99,0
1377,19.99,0
1378,19.99,0
1379,19.99,0
1380,19.99,0
1381,19.99,0
1382,19.99,1
1383,19.99,0
1384,19.99,0
1385,19.99,0
1386,19.99,0
1387,19.99,0
1388,19.99,1
1389,19.99,0
1390,19.99,0
1391,19.99,0
1392,19.99,0
1393,19.99,0
1394,19.99,0
1395,19.99,0
1396,19.99,0
1397,19.99,0
1398,19.99,0
1399,19.99,0
1400,19.99,0
1401,19.99,0
1402,19.99,0
1403,19.99,0
1404,19.99,0
1405,19.99,0
1406,19.99,0
1407,19.99,0
1408,19.99,0
1409,19.99,0
1410,19.99,0
1411,19.99,0
1412,19.99,0
1413,19.99,0
1414,19.99,0
1415,19.99,1
1416,19.99,0
1417,19.99,0
1418,19.99,0
1419,19.99,1
1420,19.99,0
1421,19.99,0
1422,19.99,0
1423,19.99,0
1424,19.99,1
1425,19.99,1
1426,19.99,0
1427,19.99,1
1428,19.99,0
1429,19.99,0
1430,19.99,0
1431,19.99,0
1432,19.99,0
1433,19.99,0
1434,19.99,0
1435,19.99,0
1436,19.99,0
1437,19.99,0
1438,19.99,0
1439,19.99,0
1440,19.99,1
1441,19.99,0
1442,19.99,0
1443,19.99,0
1444,19.99,0
1445,19.99,0
1446,19.99,0
1447,19.99,0
1448,19.99,1
1449,19.99,0
1450,19.99,0
1451,19.99,0
1452,19.99,0
1453,19.99,0
1454,19.99,0
1455,19.99,1
1456,19.99,0
1457,19.99,0
1458,19.99,0
1459,19.99,0
1460,19.99,0
1461,19.99,0
1462,19.99,0
1463,19.99,0
1464,19.99,1
1465,19.99,0
1466,19.99,1
1467,19.99,0
1468,19.99,0
1469,19.99,0
1470,19.99,0
1471,19.99,0
1472,19.99,0
1473,19.99,0
1474,19.99,0
1475,19.99,0
1476,19.99,0
1477,19.99,0
1478,19.99,0
1479,19.99,0
1480,19.99,0
1481,19.99,0
1482,19.99,0
1483,19.99,0
1484,19.99,0
1485,19.99,0
1486,19.99,0
1487,19.99,0
1488,19.99,0
1489,19.99,0
1490,19.99,0
1491,19.99,0
1492,19.99,0
1493,19.99,0
1494,19.99,0
1495,19.99,0
1496,19.99,0
1497,19.99,0
1498,19.99,0
1499,19.99,0
1500,19.99,0
1501,19.99,0
1502,19.99,0
1503,19.99,0
1504,19.99,0
1505,19.99,0
1506,19.99,0
1507,19.99,0
1508,19.99,0
1509,19.99,0
1510,19.99,0
1511,19.99,0
1512,19.99,1
1513,19.99,0
1514,19.99,0
1515,19.99,0
1516,19.99,0
1517,19.99,0
1518,19.99,0
1519,19.99,1
1520,19.99,0
1521,19.99,1
1522,19.99,0
1523,19.99,0
1524,19.99,0
1525,19.99,0
1526,19.99,0
1527,19.99,0
1528,19.99,0
1529,19.99,0
1530,19.99,0
1531,19.99,0
1532,19.99,0
1533,19.99,0
1534,19.99,0
1535,19.99,0
1536,19.99,0
1537,19.99,0
1538,19.99,0
1539,19.99,0
1540,19.99,0
1541,19.99,0
1542,19.99,0
1543,19.99,0
1544,19.99,1
1545,19.99,0
1546,19.99,0
1547,19.99,0
1548,19.99,0
1549,19.99,0
1550,19.99,1
1551,19.99,0
1552,19.99,0
1553,19.99,0
1554,19.99,0
1555,19.99,0
1556,19.99,0
1557,19.99,0
1558,19.99,0
1559,19.99,1
1560,19.99,0
1561,19.99,0
1562,19.99,0
1563,19.99,0
1564,19.99,0
1565,19.99,0
1566,19.99,0
1567,19.99,0
1568,19.99,0
1569,19.99,0
1570,19.99,0
1571,19.99,0
1572,19.99,0
1573,19.99,0
1574,19.99,0
1575,19.99,0
1576,19.99,0
1577,19.99,0
1578,19.99,0
1579,19.99,0
1580,19.99,0
1581,19.99,0
1582,19.99,0
1583,19.99,0
1584,19.99,1
1585,19.99,0
1586,19.99,0
1587,19.99,0
1588,19.99,0
1589,19.99,0
1590,19.99,0
1591,19.99,1
1592,19.99,0
1593,19.99,0
1594,19.99,0
1595,19.99,0
1596,19.99,0
1597,19.99,0
1598,19.99,0
1599,19.99,0
1600,19.99,0
1601,19.99,0
1602,19.99,0
1603,19.99,0
1604,19.99,0
1605,19.99,0
1606,19.99,0
1607,19.99,0
1608,19.99,0
1609,19.99,0
1610,19.99,0
1611,19.99,0
1612,19.99,0
1613,19.99,0
1614,19.99,0
1615,19.99,0
1616,19.99,1
1617,19.99,0
1618,19.99,0
1619,19.99,0
1620,19.99,0
1621,19.99,0
1622,19.99,0
1623,19.99,1
1624,19.99,0
1625,19.99,0
1626,19.99,0
1627,19.99,0
1628,19.99,0
1629,19.99,0
1630,19.99,0
1631,19.99,0
1632,19.99,0
1633,19.99,0
1634,19.99,1
1635,19.99,0
1636,19.99,0
1637,19.99,0
1638,19.99,1
1639,19.99,1
1640,19.99,0
1641,19.99,0
1642,19.99,0
1643,19.99,0
1644,19.99,0
1645,19.99,0
1646,19.99,0
1647,19.99,0
1648,19.99,0
1649,19.99,0
1650,19.99,0
1651,19.99,0
1652,19.99,0
1653,19.99,0
1654,19.99,0
1655,19.99,1
1656,19.99,0
1657,19.99,0
1658,19.99,0
1659,19.99,0
1660,19.99,0
1661,19.99,0
1662,19.99,1
1663,19.99,0
